PROBA_SKLEARN,PROBA_PORTABLE,DIF_ABS
0.1071960414521791,0.10719604145217913,2.7755575615628914e-17
0.05193269622322345,0.051932696223223454,6.938893903907228e-18
0.11338246471713377,0.11338246471713376,1.3877787807814457e-17
0.12071070179850896,0.1207107017985089,5.551115123125783e-17
0.055864189117971766,0.055864189117971835,6.938893903907228e-17
0.19660342167027828,0.19660342167027836,8.326672684688674e-17
0.14172204807020478,0.1417220480702049,1.1102230246251565e-16
0.20856288984653562,0.20856288984653562,0.0
0.04267564250401345,0.04267564250401348,3.469446951953614e-17
0.09656124413685445,0.09656124413685453,8.326672684688674e-17
0.08936377775720972,0.08936377775720973,1.3877787807814457e-17
0.06752409684297703,0.06752409684297703,0.0
0.07545513964368267,0.07545513964368263,4.163336342344337e-17
0.21646078788582562,0.21646078788582562,0.0
0.18743600595842713,0.18743600595842716,2.7755575615628914e-17
0.23931702115876022,0.23931702115876044,2.220446049250313e-16
0.05742688317247495,0.05742688317247496,1.3877787807814457e-17
0.15243736852334833,0.1524373685233484,8.326672684688674e-17
0.09849040458614754,0.09849040458614756,2.7755575615628914e-17
0.08800566705714118,0.08800566705714119,1.3877787807814457e-17
0.045839757491069485,0.04583975749106944,4.85722573273506e-17
0.026426557958297833,0.026426557958297833,0.0
0.11884774700499816,0.11884774700499826,9.71445146547012e-17
0.09631724064988179,0.09631724064988181,2.7755575615628914e-17
0.12735684995576016,0.12735684995576027,1.1102230246251565e-16
0.08766052154073768,0.08766052154073768,0.0
0.1229972063433739,0.1229972063433739,0.0
0.08388621281557257,0.08388621281557261,4.163336342344337e-17
0.12294487032975249,0.12294487032975256,6.938893903907228e-17
0.09451069083187456,0.09451069083187448,8.326672684688674e-17
0.22592487876413303,0.22592487876413309,5.551115123125783e-17
0.11472770529781658,0.11472770529781667,9.71445146547012e-17
0.09622581299849235,0.09622581299849237,1.3877787807814457e-17
0.13198669134796379,0.13198669134796373,5.551115123125783e-17
